"﻿AREA TERRITORIAL";"CODIGO CENTRO";"TIPO DE CENTRO";"CENTRO";"DOMICILIO";"MUNICIPIO";"DISTRITO MUNICIPAL";"COD. POSTAL";"TELEFONO";"FAX";"TITULARIDAD";"URL";"E-MAIL";"restaurant (nearest)";"restaurant address";"restaurant latitude";"restaurant longitude";"distance"
"Madrid-Este";"28070111";"EEI";"EL COLUMPIO";"Calle Molino, 5 ";"Loeches";"-";"28890";"671095785";"-";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28070111";"eei.elcolumpio.loeches@educa.madrid.org";"ECI ALCALA DE HENARES";"ECI Alcala de Henares Av. Juan Carlos I s/n, 28806, Alcala de Henares";"40.479153";"-3.401884";"10.678050692414622"
"Madrid-Sur";"28072387";"EEI";"EL COLUMPIO";"Paseo De Arroyomolinos, 64 ";"Móstoles";"-";"28938";"916472056";"-";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28072387";"eei.elcolumpio.mostoles@educa.madrid.org";"Rodilla Móstoles";"Av. Dos de Mayo, 6, 28931, MOSTOLES";"40.322042";"-3.865115";"1.992119356626526"
"Madrid-Sur";"28067872";"EEI";"EL CORRO DE LA PATATA";"Calle Del Cabo San Vicente, S/n ";"Alcorcón";"-";"28924";"916199643";"916199643";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28067872";"eei.elcorrodelapatata.alcorcon@educa.madrid.org";"Rodilla Valderas";"C.C. San José de Valderas, A-5, KM 12.5  PB, 28925, Alcorcon";"40.357736";"-3.816295";"0.5644467385527043"
"Madrid-Sur";"28047538";"EEI";"EL CUCO";"Calle Maestro, 10 ";"Leganés";"-";"28914";"916801409";"916801409";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28047538";"eei.elcuco.leganes@educa.madrid.org";"Rodilla Leganés";"C/ Madrid, 1, 28911, Leganes";"40.329416";"-3.766267";"1.1448830323775034"
"Madrid-Norte";"28046972";"EEI";"EL CUQUILLO";"Paseo De La Chopera, 118 ";"Alcobendas";"-";"28100";"916624097";"916622155";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28046972";"eei.elcuquillo.alcobendas@educa.madrid.org";"Rodilla Diversia";"C.C Diversia, Avda. Bruselas, nº 21 y 23, Local 8, 28100, Alcobendas";"40.53054";"-3.638403";"1.900232819468846"
"Madrid-Capital";"28057696";"EEI";"EL DUENDE";"Plaza Del Dos De Mayo, 2 ";"Madrid";"Centro";"28004";"915227256";"915227256";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28057696";"eei.elduende.madrid@educa.madrid.org";"Rodilla San Bernardo";"C/ San Bernardo, 58. Local comercial, 28015, Madrid";"40.425486";"-3.707225";"0.2973963014077894"
"Madrid-Capital";"28043533";"EEI";"EL ENCINAR";"Calle Del Estrecho De Mesina, 1 ";"Madrid";"Ciudad Lineal";"28043";"913884725";"913884725";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043533";"eei.elencinar.madrid@educa.madrid.org";"Rodilla Arturo Soria Plza";"C/ Arturo Soria, nº 126-128, 28043, Madrid";"40.450039";"-3.650361";"0.3051792359052272"
"Madrid-Sur";"28047447";"EEI";"EL ESCONDITE";"Calle De Las Panaderas, 12 ";"Fuenlabrada";"-";"28944";"916979265";"916970227";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28047447";"eei.elescondite.fuenlabrada@educa.madrid.org";"Rodilla Fuenlabrada";"C.C. Plaza de la Estación, C/ Rumanía Local 2 / T, 28944, FUENLABRADA";"40.282895";"-3.801599";"0.5350820920495376"
"Madrid-Capital";"28048622";"EEI";"EL ESPINILLO";"Pasaje De La Avenencia, 2 ";"Madrid";"Villaverde";"28041";"913176104";"913176104";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28048622";"eei.elespinillo.madrid@educa.madrid.org";"Rod. Sodexo Doce Octubre";"Hosp.Univ.12 de Octubre, Avda. de Córdoba s/n, 28041, Madrid";"40.374806";"-3.69775";"1.904543557798054"
"Madrid-Norte";"28064317";"EEI";"EL FARO";"Avenida De Talavera De La Reina, S/n ";"San Sebastián de los Reyes";"-";"28701";"916593447";"-";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28064317";"eei.elfaro.sansebastian@educa.madrid.org";"Rodilla Plaza Norte Kiosco";"CC. Pza. Norte 2 local A67 (KIOSCO), 28703, San Sebastián de los Reyes";"40.541129";"-3.614984";"2.7722511454084606"
"Madrid-Capital";"28079023";"EEI";"EL FRESNO";"Calle María Casares, 15 ";"Madrid";"Fuencarral-El Pardo";"28035";"-";"-";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28079023";"eei.elfresno.madrid@educa.madrid.org";"Rodilla Mirasierra";"Avda. del Ventisquero de la Condesa Nº 16-20, 28035, Madrid";"40.487807";"-3.716309";"1.0035672548239394"
"Madrid-Este";"28073392";"EEI";"EL GATO CON BOTAS";"Calle Antonio Solís, S/n ";"Torrejón de Ardoz";"-";"28850";"911167918";"911167918";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28073392";"eei.elgatoconbotas.torrejondeardoz@educa.madrid.org";"ECI ALCALA DE HENARES";"ECI Alcala de Henares Av. Juan Carlos I s/n, 28806, Alcala de Henares";"40.479153";"-3.401884";"6.323469172177483"
"Madrid-Sur";"28047009";"EEI";"EL JUGLAR";"Calle De Alonso Cano, 8 ";"Móstoles";"-";"28933";"916173761";"916173761";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28047009";"eei.eljuglar.mostoles@educa.madrid.org";"Rodilla Móstoles";"Av. Dos de Mayo, 6, 28931, MOSTOLES";"40.322042";"-3.865115";"1.347272549107442"
"Madrid-Sur";"28043776";"EEI";"EL LAGO";"Calle De Zaragoza, 6 ";"Fuenlabrada";"-";"28941";"916060622";"916067296";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043776";"eei.ellago.fuenlabrada@educa.madrid.org";"Rodilla Fuenlabrada";"C.C. Plaza de la Estación, C/ Rumanía Local 2 / T, 28944, FUENLABRADA";"40.282895";"-3.801599";"1.460800453870955"
"Madrid-Sur";"28068335";"EEI";"EL LIMONERO";"Calle Estrella Polar, S/n ";"Parla";"-";"28983";"914241538";"914241539";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28068335";"eei.ellimonero.parla@educa.madrid.org";"Rodilla Factory Getafe";"CC.Factory Getafe Local 58 Río Guadalquivir 15, 28906, GETAFE";"40.27256";"-3.6943";"6.836177533067985"
"Madrid-Capital";"28047599";"EEI";"EL LIRON";"Calle Del Pico De Los Artilleros, 123 ";"Madrid";"Moratalaz";"28030";"913712712";"-";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28047599";"eei.elliron.madrid@educa.madrid.org";"Rodilla Conde Casal";"C/ Doctor Esquerdo, 173, 28007, MADRID";"40.407306";"-3.670023";"2.4471969029240164"
"Madrid-Capital";"28043569";"EEI";"EL MADROÑAL";"Calle De José Paulete, 34 ";"Madrid";"Puente de Vallecas";"28038";"917787607";"917787607";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043569";"eei.elmadronal.madrid@educa.madrid.org";"Rodilla Mendez Alvaro";"CC. Mendez Alvaro C/ Retama 8, 28042, Madrid";"40.395028";"-3.675646";"2.0909567307898724"
"Madrid-Capital";"28078951";"EEI";"EL MAMUT";"Calle De Los Ganados Del Salobral, 7 ";"Madrid";"Villaverde";"28021";"-";"-";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28078951";"eei.elmamut.madrid@educa.madrid.org";"Rodilla ECI Bercial";"Avda. Comandante Jose Manuel Ripolle,s 2, 28903, Madrid";"40.330063";"-3.727416";"4.314287872096683"
"Madrid-Capital";"28067677";"EEI";"EL MANANTIAL";"Calle De Múñico, S/n ";"Madrid";"Latina";"28047";"914640597";"914640597";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28067677";"eei.numeroseis-latina.madrid@educa.madrid.org";"Rodilla Paseo Extremadura";"Pº Extremadura 133, 28011, MADRID";"40.410296";"-3.737252";"0.9719036419764056"
"Madrid-Sur";"28068347";"EEI";"EL MANZANO";"Calle Planeta Tierra, S/n ";"Parla";"-";"28983";"914242240";"914240796";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28068347";"eei.elmanzano.parla@educa.madrid.org";"Rodilla Fuenlabrada";"C.C. Plaza de la Estación, C/ Rumanía Local 2 / T, 28944, FUENLABRADA";"40.282895";"-3.801599";"7.65175159385828"
"Madrid-Sur";"28048580";"EEI";"EL MOLINO";"Avenida De Europa, 25 ";"Fuenlabrada";"-";"28943";"916082112";"916082112";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28048580";"eei.elmolino.fuenlabrada@educa.madrid.org";"Rod. Sodexo Fuenlabrada";"Camino del Molino, 2, Zona Admisiones, 28942, Fuenlabrada";"40.286685";"-3.816255";"0.6243698321616473"
"Madrid-Sur";"28047022";"EEI";"EL NARANJO";"Paseo Riazor, S/n ";"Fuenlabrada";"-";"28942";"916085189";"916085189";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28047022";"eei.elnaranjo.fuenlabrada@educa.madrid.org";"Rod. Sodexo Fuenlabrada";"Camino del Molino, 2, Zona Admisiones, 28942, Fuenlabrada";"40.286685";"-3.816255";"1.7186627863189714"
"Madrid-Sur";"28068323";"EEI";"EL NARANJO";"Calle Lago Blanco, S/n ";"Parla";"-";"28981";"916989624";"916999945";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28068323";"eei.elnaranjo.parla@educa.madrid.org";"Rodilla Fuenlabrada";"C.C. Plaza de la Estación, C/ Rumanía Local 2 / T, 28944, FUENLABRADA";"40.282895";"-3.801599";"4.813486537348029"
"Madrid-Oeste";"28064275";"EEI";"EL NOGAL";"Calle De Santiago Ramón Y Cajal, S/n ";"Alpedrete";"-";"28430";"918579057";"-";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28064275";"eei.elnogal.alpedrete@educa.madrid.org";"Rodilla Camilo Jose Cela";"C/ Camilo Jose Cela, 3, 28232, LAS ROZAS";"40.520154";"-3.8968";"18.474240973779736"
"Madrid-Sur";"28065334";"EEI";"EL OLIVAR";"Calle Las Afiladeras, 18 ";"San Martín de Valdeiglesias";"-";"28680";"918612203";"-";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28065334";"eei.elolivar.sanmartindevaldeiglesias@educa.madrid.org";"Rodilla Xanadú";"C.C. Madrid Xanadú Local 116,Somosierra, 28939, ";"40.299309";"-3.926597";"40.811085219460175"
"Madrid-Capital";"28073264";"EEI";"EL OLIVAR";"Calle Del Olivar, 48-50 ";"Madrid";"Centro";"28012";"915306631";"915306631";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28073264";"eei.elolivar.madrid@educa.madrid.org";"Rodilla Plaza Carlos V";"Plaza Emperador Carlos V, 9, 28012, Madrid";"40.408767";"-3.692795";"0.746223653708785"
"Madrid-Norte";"28044240";"EEI";"EL OLIVO";"Avenida De La Vega, S/n ";"Tres Cantos";"-";"28760";"918031878";"918031878";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28044240";"eei.elolivo.trescantos@educa.madrid.org";"Rodilla Kiosco 3 cantos";"Avda. Labradores 9-11, 28760, Tres Cantos";"40.59935";"-3.709406";"0.9457254775823235"
"Madrid-Sur";"28043910";"EEI";"EL PEQUEÑO SAUCE";"Calle Del Pintor Murillo, S/n ";"Móstoles";"-";"28933";"916147788";"916147788";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043910";"eei.elpequenosauce.mostoles@educa.madrid.org";"Rodilla Móstoles";"Av. Dos de Mayo, 6, 28931, MOSTOLES";"40.322042";"-3.865115";"0.7217475129597107"
"Madrid-Capital";"28043600";"EEI";"EL PILAR";"Calle De Siena, 38 ";"Madrid";"Ciudad Lineal";"28027";"914036749";"914036749";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043600";"eei.elpilar.madrid@educa.madrid.org";"Rodilla Alcala 400";"C/ Alcala 400, 28027, MADRID";"40.436962";"-3.640131";"1.1943366279429948"
"Madrid-Norte";"28048014";"EEI";"EL POCITO";"Calle Cultura, S/n ";"Pedrezuela";"-";"28723";"918446300";"918446786";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28048014";"eei.elpocito.pedrezuela@educa.madrid.org";"Rodilla Colmenar Viejo";"C/ Corazón de María, 4 Local nº6, 28770, Colmenar Viejo   MADRID";"40.665916";"-3.773969";"16.903543760398147"
"Madrid-Sur";"28043821";"EEI";"EL PRADO";"Calle Murillo, S/n ";"Getafe";"-";"28904";"912027975";"916951318";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043821";"eei.elprado.getafe@educa.madrid.org";"Rodilla ECI Bercial";"Avda. Comandante Jose Manuel Ripolle,s 2, 28903, Madrid";"40.330063";"-3.727416";"3.1684833371276455"
"Madrid-Norte";"28068773";"EEI";"EL PRINCIPITO";"Calle Virtudes, 32-34 ";"Algete";"-";"28110";"916291761";"916291761";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28068773";"eei.elprincipito.algete@educa.madrid.org";"Rodilla Alegra";"Calle Salvador Madariaga s/n , 28702, S.S. DE LOS REYES";"40.566539";"-3.609529";"10.203361139739226"
"Madrid-Sur";"28060634";"EEI";"EL REGAJAL";"Calle La Imago, S/n ";"Aranjuez";"-";"28300";"918090252";"918090253";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28060634";"eei.numerodos.aranjuez@educa.madrid.org";"Rodilla Aranjuez";"C/ San Antonio, 76, 28300, ARANJUEZ";"40.033365";"-3.603215";"2.037888349648782"
"Madrid-Sur";"28068074";"EEI";"EL ROBLE";"Glorieta De Lituania, S/n ";"Valdemoro";"-";"28341";"918083102";"-";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28068074";"eei.elroble.valdemoro@educa.madrid.org";"Rodilla Valdemoro";"C/ Estrella de Elola 12, 28340, VALDEMORO";"40.19156";"-3.678167";"0.9214812020842355"
"Madrid-Capital";"28043806";"EEI";"EL ROCIO";"Carretera De Carabanchel A Villaverde, 107 ";"Madrid";"Villaverde";"28041";"917231460";"917231460";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043806";"eei.elrocio.madrid@educa.madrid.org";"Rodilla Parquesur";"C.C. Parque Sur Avda. Gran Betraña Loc. 28-29, 28916, LEGANES";"40.340748";"-3.73112";"2.3708102803670372"
"Madrid-Sur";"28048609";"EEI";"EL ROMANCERO";"Calle Dinamarca, 11 ";"Leganés";"-";"28916";"916884688";"916884688";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28048609";"eei.elromancero.leganes@educa.madrid.org";"Rodilla Kiosco Parquesur";"C.C. Parquesur - loc. 28-29 Avda. Gran Bretaña,s/n, 28916, LEGANES";"40.339558";"-3.7343";"0.7098727949989613"
"Madrid-Norte";"28044264";"EEI";"EL ROMERAL";"Calle Sector Islas, 24 ";"Tres Cantos";"-";"28760";"918030248";"918030248";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28044264";"eei.elromeral.trescantos@educa.madrid.org";"Rodilla Tres Cantos";"Plaza de la Encina nº10, 28760, Tres Cantos";"40.595242";"-3.709024";"0.6813210031962259"
"Madrid-Sur";"28073288";"EEI";"EL SACAPUNTAS";"Calle De Las Ciencias, 27 ";"Fuenlabrada";"-";"28943";"914986125";"914986125";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28073288";"eei.elsacapuntas.fuenlabrada@educa.madrid.org";"Rod. Sodexo Fuenlabrada";"Camino del Molino, 2, Zona Admisiones, 28942, Fuenlabrada";"40.286685";"-3.816255";"0.6901169607214035"
"Madrid-Capital";"28068049";"EEI";"EL SEÑOR DON GATO";"Calle De Los Poetas, S/n ";"Madrid";"Vicálvaro";"28032";"913711962";"917080207";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28068049";"eei.elsenordongato.madrid@educa.madrid.org";"Rodilla CC Las Rosas";"CC Las Rosas, Avda de Guadalajara 2 PA Local A5/T5, 28032, Madrid";"40.417969";"-3.621207";"2.437405594257367"
"Madrid-Capital";"28044355";"EEI";"EL SOL";"Calle De Enrique Jardiel Poncela, 8 ";"Madrid";"Chamartín";"28016";"913532644";"913532647";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28044355";"eei.elsol.madrid@educa.madrid.org";"Rodilla Rep. Dominicana";"Plaza de la República Dominicana, 3, 28016, Madrid";"40.458979";"-3.677324";"0.6419189924813795"
"Madrid-Sur";"28043946";"EEI";"EL SOTO";"Avenida Iker Casillas, 23 ";"Móstoles";"-";"28935";"916131690";"916131690";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043946";"eei.elsoto.mostoles@educa.madrid.org";"Rodilla Móstoles";"Av. Dos de Mayo, 6, 28931, MOSTOLES";"40.322042";"-3.865115";"1.5085560581808044"
"Madrid-Capital";"28047915";"EEI";"EL SUR";"Calle De Cifuentes, 12 ";"Madrid";"Villaverde";"28021";"917983944";"917979754";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28047915";"eei.elsur.madrid@educa.madrid.org";"Rod. Sodexo Doce Octubre";"Hosp.Univ.12 de Octubre, Avda. de Córdoba s/n, 28041, Madrid";"40.374806";"-3.69775";"2.8463215357984994"
"Madrid-Este";"28044008";"EEI";"EL TAMBOR";"Calle Gustavo Adolfo Bécquer, S/n ";"San Fernando de Henares";"-";"28830";"916690204";"916737699";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28044008";"eei.eltambor.sanfernando@educa.madrid.org";"Rodilla Plenilunio";"CC.Plenilunio, Aracne local 210 2ª  Planta, 28022, MADRID";"40.447127";"-3.587358";"5.539803283803592"
"Madrid-Oeste";"28043818";"EEI";"EL TOMILLAR";"Calle Carretera Torrelodones, 25 ";"Torrelodones";"-";"28250";"918592893";"918596420";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043818";"eei.eltomillar.torrelodones@educa.madrid.org";"Rodilla Camilo Jose Cela";"C/ Camilo Jose Cela, 3, 28232, LAS ROZAS";"40.520154";"-3.8968";"10.848155823830838"
"Madrid-Capital";"28070354";"EEI";"EL TREBOL";"Calle De Tristana, 2 ";"Madrid";"Puente de Vallecas";"28018";"917772208";"-";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28070354";"eei.eltrebol.madrid@educa.madrid.org";"Rodilla Mendez Alvaro";"CC. Mendez Alvaro C/ Retama 8, 28042, Madrid";"40.395028";"-3.675646";"2.271104535023141"
"Madrid-Capital";"28079102";"EEI";"EL TREN DE ARGANDA";"Plaza Del Doctor Laguna, 11 ";"Madrid";"Retiro";"28009";"-";"-";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28079102";"null";"Rodilla Ibiza";"C/ Ibiza, 41, 28009, MADRID";"40.418264";"-3.673196";"0.4017669720650799"
"Madrid-Capital";"28068271";"EEI";"EL TREN DE LA FRESA";"Calle De Ramírez De Prado, 6 ";"Madrid";"Arganzuela";"28045";"915399458";"915399458";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28068271";"eei.trendelafresa.madrid@educa.madrid.org";"Rodilla Estacion Sur";"Estacion Sur Autobuses Mendez Alvaro, 28045, MADRID";"40.401615";"-3.686108";"0.3120206086232826"
"Madrid-Capital";"28043685";"EEI";"EL VALLE";"Avenida Del Valle, 22 ";"Madrid";"Chamberí";"28003";"915530388";"915530388";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043685";"eei.elvalle.madrid@educa.madrid.org";"Rodilla Reina Victoria";"C/ Reina Victoria 47, 28003, MADRID";"40.446356";"-3.711621";"0.4242425575289783"
"Madrid-Capital";"28079011";"EEI";"ELENA FORTUN";"Avenida De Monasterio De Silos, 57 ";"Madrid";"Fuencarral-El Pardo";"28049";"-";"-";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28079011";"eei.elenafortun.madrid@educa.madrid.org";"Rodilla Montecarmelo";"CC Montecarmelo  C/ Monasterio Arlanza Nº 20, 28049, Madrid";"40.510216";"-3.690573";"0.5252393073783526"
"Madrid-Capital";"28073379";"EEI";"ESCUELAS DE SAN ANTON";"Calle De La Farmacia, 13 ";"Madrid";"Centro";"28004";"915325557";"-";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28073379";"eei.escuelasdesananton.madrid@educa.madrid.org";"Rodilla Chueca";"Plaza Chueca 1, 28004, MADRID";"40.42274";"-3.697779";"0.18638366175166918"
"Madrid-Capital";"28046212";"EEI";"EXTREMADURA";"Calle De La Esfinge, 90 ";"Madrid";"San Blas-Canillejas";"28022";"913201869";"913201869";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28046212";"eei.extremadura.madrid@educa.madrid.org";"Rodilla Niza";"Av Niza 67, 28022, Madrid";"40.43453";"-3.608328";"0.4105119378877692"
"Madrid-Sur";"28065358";"EEI";"FABULAS Y LEYENDAS";"Calle Nueva York, 12 ";"Móstoles";"-";"28938";"916473102";"916473102";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28065358";"eei.fabulasyleyendas.mostoles@educa.madrid.org";"Rodilla Móstoles";"Av. Dos de Mayo, 6, 28931, MOSTOLES";"40.322042";"-3.865115";"0.9203015879740005"
"Madrid-Este";"28046081";"EEI";"FANTASIA";"Calle Rosalía De Castro, 5 ";"San Martín de la Vega";"-";"28330";"918946565";"918946565";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28046081";"eei.fantasia.sanmartindelavega@educa.madrid.org";"Rodilla Valdemoro";"C/ Estrella de Elola 12, 28340, VALDEMORO";"40.19156";"-3.678167";"8.758751045545651"
"Madrid-Capital";"28071942";"EEI";"FERNANDO EL CATOLICO";"Calle De Fernando El Católico, 16 B ";"Madrid";"Chamberí";"28015";"914456792";"-";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28071942";"eei.fernandoelcatolico.madrid@educa.madrid.org";"Rodilla ECI Arapiles";"C/ Arapiles 10 - 12, 28015, MADRID";"40.433243";"-3.706911";"0.20034390510894792"
"Madrid-Sur";"28043855";"EEI";"FORTUNA";"Calle Faro, 1 ";"Leganés";"-";"28917";"916197568";"916129096";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28043855";"eei.fortuna.leganes@educa.madrid.org";"Rodilla Sambil";"CC Sambil Outlet C/ Mondragón, s/n. Pl baja loc 28, 28917, Leganes - Madrid";"40.358945";"-3.776065";"0.8185914730763423"
"Madrid-Norte";"28072341";"EEI";"FUENTELUCHA";"Avenida De La Ilusión, 20 ";"Alcobendas";"-";"28100";"911722892";"-";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28072341";"eei.fuentelucha.alcobendas@educa.madrid.org";"Rodilla Diversia";"C.C Diversia, Avda. Bruselas, nº 21 y 23, Local 8, 28100, Alcobendas";"40.53054";"-3.638403";"3.300688446074701"
